page_id,pro_idx,item_id,shop_id,product_name,category_name,number_rating,page_no,user_id,user_name,comment_id,created_time,user_rating,user_comment,user_tag_content
66,3968,7133751824,42973303,"Sách - Cà Phê Cùng Tony, Trên Đường Băng, Nếu Tôi Biết Được Khi Còn 20,Ngày xưa có một con bò, Tuổi 20 tôi đã sốn","Careers, Self Help & Personal Development",77.0,2.0,34422593.0,p*****t,5009185401,1623117583.0,5.0,"Ảnh ko là cho lắm. Hàng giao nhanh chóng, mẫu mã xịn xò, mỗi tội không được giảm giá nhiều cho lắm j hết.",|
51,3106,4410334846,15374634,Sách - Ehon Moi Moi (Bìa Mềm),Comics & Manga,320.0,8.0,74769403.0,huongthi1188,5131659436,1624094274.0,5.0,"Sách sắc nét rất đẹp, bé m cũng thích lắm tiếc là k còn cuốn Moi Moi định mua, nhưng shop tư vấn nhiệt tình cho 5 sao",|
89,5367,976010313,35584914,Sách - Basic IELTS Reading,Language Learning & Dictionaries,51.0,3.0,280893320.0,tramanh05062008,4246751830,1615214345.0,5.0,"Giao hàng nhanh, gói cũng kĩ lắm nhưng mà sách hơi bị móp một xíu ở đầu. Những mà vẫn ok lắm",2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
41,2476,6116237684,73892546, Sách - Tư Duy Hóa Học NAP 4.0 Hữu Cơ 6-7-8,Education & School,68.0,1.0,421673207.0,nguyenmien1514,5723639355,1629313227.0,5.0,Sách hay châtd lượng tại mk lười chụp ảnh ..Chủ shop cute mk đã nhận đc móc khoá.cám ơn shop nhiều . P/s shop cho sách vào túi nên để í hơn vì của mk bị quoăn mép bìa ạ,|
59,3577,3638849052,58382622,Sách - Tiếng Việt 1 - tập một (Cánh Diều),Education & School,155.0,0.0,6209202.0,phuong2202,4372256506,1616628807.0,5.0,Hhsjdudygshjwiyfcjjhgddyuijnbvxstujjvfdtujhgfyjjgcf,|
54,3286,1079121364,31537422,Sách - Combo 2 sách song ngữ Trung - Việt: 1001 Bức Thư viết cho Tương Lai (có Audio),Language Learning & Dictionaries,126.0,1.0,10258797.0,s*****a,5323339111,1625829084.0,5.0,"Sách hay, bìa đẹp. Shop đóng gói hàng rất đẹp và chắc chắn. Hỗ trợ học thêm tiếng Trung và vốn từ",|
15,945,5449368906,104288726,Sách - Cô Dâu Thảo Nguyên 8 - Tặng Standee Hình Nhân Vật (Số lượng có hạn),Light Novels,432.0,3.0,237636724.0,t*****1,6142651289,1632999172.0,5.0,"Hàng xịn ,truyện nguyên seal đẹp lắm luôn hihiiiiiiiii nên mua về đọc nha",|
48,2909,5453894601,74419831,Sách Combo Chinh phục luyện thi vào 10 Toán - Văn - Anh theo chủ đề,Education & School,150.0,4.0,22085194.0,p*****1,5394144175,1626360017.0,5.0,"Sách giày và to hơn mình nghĩ, nội dung của sách khá dễ hiểu ...",|
22,1328,4736475296,188606801, Sách - Nghệ Thuật Giao Tiếp Nơi Công Sở,"Careers, Self Help & Personal Development",144.0,5.0,202961189.0,phuong_1204.,6268684839,1634126450.0,5.0,"Shop giao hàng nhanh, đóng gói cẩn thận, sản phẩm tốt ạ. Sẽ tiếp tục ủng hộ shop.",|
9,588,7741721920,272432350,Sách - Từ Điển Anh Anh Việt Phiên Bản Bìa Mềm Màu Xanh - Giải Nghĩa Đầy Đủ Ví Dụ Phong Phú,Language Learning & Dictionaries,220.0,1.0,172205733.0,naiky06,6317016345,1634467794.0,5.0,"Gói cẩn thận , giao hàng nhanh, ,.......sẽ ủng hộ tiếp bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla",5*Đóng gói sản phẩm rất đẹp và chắc chắn
1,98,1979189065,117535777,Sách bộ luật tố tụng hình sự - NXB lao động,"Politics, Law & Social Sciences",506.0,1.0,407787030.0,xm3oy31mqb,6172593005,1633307232.0,5.0,"📱Sdt: 0345525483. . 🍖Bánh mì thịt : 15k, 20k. 🌭Bánh mì xúc xích: 15k. 🥚Bánh mỳ trứng: 15k. 🍘Bánh mì giò: 15k. 🍡Xúc xích xiên: 10k /xiên, 40k/ 5 xiên, 79k/ 10 xiên. . 👟 SHIP: 6H > 19H. ĐỊA ĐIỂM: 889A, dương tự minh, ngã 3 đê nông lâm (gần đường tròn mỏ bạch)",|
84,5047,1026736021,40470612,Sách - Đội bảo an Kyoto,Classic Literature,218.0,0.0,281060096.0,5mbrkhovvb,6097668063,1632573290.0,5.0,"Sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. Cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này.",|
16,1003,6217099663,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Nghệ thuật nói chuyện của Thái Khang Vĩnh,"Careers, Self Help & Personal Development",557.0,13.0,399423790.0,thao981122,6345528396,1634710663.0,5.0,"Shop nhiệt tình , gói hàng vô cùng cẩn thận, sách oke, mọi người nên mua 1 lần nhé.....",|
7,422,3779860914,372866910,Sách - Tập đánh vần Tiếng Việt (Bí quyết giúp con đọc tiếng Việt thông thạo 4-6 tuổi),Comics & Manga,550.0,7.0,170109640.0,tranthitrang22081997,6256659022,1634041552.0,5.0,2 cuốn sách đẹp lắm ạ.đóng gói cẩn thận va chac chắn.jdjdndmđmdmdmdmdmdmfmfmfmffmfmfmfmfmmfmfmfmf,|
70,4214,6253975028,104288726,Sách - Sống Sót - Những Câu Chuyện Thoát Hiểm Và Sinh Tồn Kỳ Thú,Classic Literature,83.0,0.0,28338296.0,anann2000,5119429210,1623994304.0,5.0,"Sách mới, đẹp, giấy tuy không phải chống loá nhưng cũng không mỏi mắt đâu",|
36,2161,899685625,55485833,Sách - Để em luôn ngoan ngoãn (trọn bộ 10 cuốn tái bản 2019),Children's Books,64.0,1.0,12150342.0,thuly1186,5223347774,1624955698.0,5.0,Hfjfjgjgjgjggjjgjggjgjggigjjggnngnfnfngjgjfnfjfjjtjfngngngngjgjgfjjfjfjgjfjgkgjgjgjgjgkgjgkfkfkgkgkkfjfjgjgjgjgjfjgngnfjfjvgvf̃nfnvngjfjjfnfnvngnfnfgnngnffjfjfnvnnfjfng,|
71,4292,3727722093,41482786,Sách - Ehon Hình khối - Chấm tròn ơi! (0-6 tuổi),Comics & Manga,95.0,0.0,85340130.0,t*****1,5081958184,1623670539.0,5.0,Zzzzz Sách đẹp. Sẽ cho bé đọc xem bé có thích k. Mong bé sẽ thích và hợp tác........,|
4,293,3755439301,77217459,Sách : Phát Triển IQ Tư Duy Cho Trẻ ( Bộ 4 Cuốn Cho Các Bạn Từ 6 - 13 Tuổi ),Education & School,1880.0,15.0,182832112.0,nguyenthingochuyen169,5028190728,1623240966.0,5.0,sách hay và ý nghĩa shop thì chu đáo lắm nha😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁🤧🤧🤧🤧🤧🤧🤧😁😁😁😁😁😁😁😁😁😁😁,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|3*Rất đáng tiền
79,4797,3012911771,360053955,Sách - Truyện tranh song ngữ Việt - Anh cho bé - Cuốn lẻ tự chọn,Children's Books,48.0,3.0,345333251.0,mcayay,4492199219,1617930034.0,5.0,"Màu sắc hài hòa, chữ rất to, mua fashsale nên rất hài lòng về sản phẩm",|
27,1643,3030525080,372866910,"Sách - Toán Tư Duy - Trò chơi toán học - Dành cho trẻ em từ 3-4 tuổi. Học mà chơi, chơi mà học",Education & School,67.0,3.0,144227050.0,anansu98,5751999680,1629543540.0,5.0,Giao đầy đủ đúng mẫu đúng số lượng ok ok ok ok okkkkkkkkkkkkkkkk,|
87,5278,6092602118,160562825,Sách - Combo 2 tập Người Mẹ Tốt Hơn Là Người Thầy Tốt Tập - Doãn Kiến Lợi,Parenting & Family,43.0,2.0,17250559.0,huongwfroo,5288723993,1625568475.0,5.0,,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
7,448,7013639557,41482786,Sách Ehon Âm Thanh - Ehon Nhật Bản 0-6 tuổi (Bộ 3q),Parenting & Family,1389.0,6.0,54872407.0,ly.dinh,5607861616,1628346931.0,5.0,"Bé nhà mình mơis 2m nhưng hợp tác lắm. Sách chuẩn, màu sắc nét, giấy cứng cáp. Sẽ tiếp tục ủng hộ. Nên mua các mom ơi",2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|3*Rất đáng tiền
64,3846,9146789669,392838844,[Mã LIFESK1010 giảm 10% đơn 150k] Sách - Quan Hệ Bạn Bè? (Tập 2),Classic Literature,65.0,3.0,225690739.0,n*****2,6064533503,1632283129.0,5.0,"Truyện đóng gói kĩ nhưng sách vẫn bị CONG GÓC,. Sách hông được bộc seal nữa, nhìn nó hơi dỏm dỏm, nhưng hông sao vẫn rất đẹp. Mong lần sao Sky đầu tư thêm cái seal.. Bookmark rất mỏng :((",2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
7,455,9167095131,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Á Nô – Tập 2,LGBTQ+ Literature,226.0,2.0,233811631.0,baonganhua,6165529211,1633228860.0,5.0,"Xinh xỉu luôn nha mấy má ơi , vậy mới xứng tiền chứ ,đọc onl qua rồi mà vẫn muốn mua đẹp gì dẹp dữ vậy 😤",2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|3*Rất đáng tiền
81,4885,2114097735,104288726,"Sách - Đó Là Tớ, Từ Đầu Đến Chân",Classic Literature,71.0,4.0,113448360.0,r*****7,3425360858,1605763141.0,5.0,"Shop đóng gói sách cẩn thận, giao hàng nhanh. Sách hay in đẹp và giá sale cực kỳ.",|
47,2840,3044331982,172171368,Combo 03 sách ID môn tiếng Anh cô Trang Anh ôn thi THPT Quốc gia,Education & School,69.0,3.0,97541695.0,billgates1906,5827915231,1630248557.0,5.0,Sách đẹp chất lượng tốt mỗi tội đóng hàng chưa được kĩ .Sẽ ủng hộ tiếp,|
54,3253,4738404279,154779484,Sách - Nhà Giả Kim (Tái Bản 2020),"Careers, Self Help & Personal Development",69.0,1.0,324268867.0,d*****s,5418519048,1626586482.0,5.0,"Sách đẹp,đóng gói cẩn thận.Ship siêu nhanh 👍👍👍👍👍👍👍👍👍👍👍👍👍👍",|
47,2845,1947484739,55485833,Sách - 15 Bí Kíp Giúp Tớ An Toàn: Cẩm Nang Phòng Tránh Xâm Hại Trẻ Em (Tái Bản 2019),Parenting & Family,221.0,2.0,2075242.0,haibara_ai,5524473457,1627567473.0,5.0,Shop giao hàng đúng mẫu. Giao hàng nhanh. Phục vụ tốt. 5 sao cho shop,|
43,2633,1177729705,52306732,Cuốn sách Tự Học 2000 Từ Vựng Tiếng Anh Theo Chủ Đề - Tác giả: The Windy,Language Learning & Dictionaries,285.0,0.0,38060321.0,c*****o,6208991710,1633617632.0,5.0,"Sách nhỏ xinh nhưng chữ vẫn rõ ràng dễ đọc, dễ dàng bỏ vô túi xách mang đi làm rất tiện",|
22,1364,1178134386,46725128,Sách - 301 Câu Đàm Thoại Tiếng Hoa ( Trương văn giới- lê khắc kiều lục - khổ to ),Language Learning & Dictionaries,493.0,11.0,28547571.0,tiennguyen0901,5549356611,1627809529.0,5.0,Chất lượng sản phẩm tốt giao hàng nhanh ah ...............,|
46,2785,7183640423,14390734,Sách - Trong Gia Đình,Classic Literature,497.0,6.0,196386230.0,duongphan12_.,5808890084,1630062276.0,5.0,"Mua "" không gia đình "" rồi nên giờ mua thêm cuốn này cho đủ bộ. Shop gói hàng đẹp",|
70,4203,4935954013,205830991,Sách - Từ Điển Oxford Anh Anh Việt 350.000 Từ (Hộp Cứng Vàng),Language Learning & Dictionaries,64.0,0.0,471993140.0,h*****_,5934088426,1631263518.0,5.0,"Từ điển dày dặn, rất đẹp, shop đóng gói không để bị ảnh hưởng từ điển đâu",|
12,738,5277592633,313752154,Sách - Bứt phá 9+ môn Toán lớp 11,Education & School,218.0,1.0,217099479.0,phuonglan05032004,6265331253,1634113632.0,5.0,☺😊😊☺😝😚😙😝😝😋😙🤑😋😙😋😚😙🤑😋😙🤑😛😙🤑😛🤑😙😛😚😛😙😛😙🤑😇😛🤩😙😇🤑😙😛😛🤑😙😛🤑😙😛🤑😙😛😙😚😛😚😙🤑😛😙😛😙🤑😙😛🤑😙😛😙😛🤑😙😛🤑😙😛😙😛🤑😛🤑😙😙😛,|
89,5342,6932915033,14390734,Sách - Minh Triết - Trong Ăn Uống Của Phương Đông (Tái Bản),"Careers, Self Help & Personal Development",45.0,0.0,20421835.0,n*****9,3808793825,1610120006.0,5.0,"Sách mới, nội dung sách rất hay, rất đáng mua",2*Chất lượng sản phẩm tuyệt vời
7,478,2913233987,154779484,[Mã LIFEB2010 giảm 10% đơn 99k] Sách - Nhà Đầu Tư Thông Minh,Business & Investment,268.0,2.0,423908587.0,vinstore_shop,6318065046,1634474015.0,5.0,Sách chất lượng. Rất hài lòng,|
4,282,2018712740,15374634,Sách - POMath - Toán tư duy cho trẻ em (Bộ 6 cuốn lẻ tùy chọn),Education & School,249.0,6.0,452649128.0,j4zz0h5p3p,5753600891,1629553356.0,5.0,Hình ảnh chi mang tinh chất nhận xu.,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
2,165,4440361774,237456944,Sách - Hack Não Ngữ Pháp Tiếng Anh - Tặng App Hack Não Pro học ngữ pháp miễn phí,Language Learning & Dictionaries,976.0,8.0,385982211.0,nthuongcutewaa,6139483744,1632979523.0,5.0,Sách đẹp lắm m.n mik ms học đc mấy bài cũng thấy ok mn nên mua ạ mua để nâng cao điểm thôi nào,|
53,3199,9433539280,45194730,"[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Bạn Luôn Nói Không Sao, Nhưng Tôi Biết Bạn Từng Khóc Thầm Rất Nhiều Lần",Classic Literature,197.0,7.0,372563788.0,dccgvv,5675554818,1628916674.0,5.0,Sách siêu xinh luôn á tròi 🥲. Mình mua đc đúng đợt sale nên hời quá trơid. Tiếc mỗi shop giao hàng hơi lâu nhưng do dịch nên ko sao. Mà mua về mình mới biết nó là truyện tranh á tròi ;-;. Ảnh và video mang tính chất nhận xu ;))),|
0,2,7941372049,272432350,Sách - Tự Học 2000 Từ Vựng Tiếng Anh Theo Chủ Đề Phiên Bản Khổ Nhỏ Dành Cho Người Học Căn Bản - Học Kèm App Online,Language Learning & Dictionaries,5071.0,24.0,309692225.0,t*****n,6278845356,1634198265.0,5.0,"Rất được nha, shop gói sách rất kỹ, nói chung là ok, ổn áp, ai cần nên mua",|
20,1205,2959936468,392838844,[Mã LIFESK1010 giảm 10% đơn 150k] Sách - Tâm Lý Học Biểu Cảm,"Careers, Self Help & Personal Development",87.0,1.0,230227475.0,h*****8,6250465358,1634011249.0,5.0,"Sách oki ạ, lúc nhận sách được bọc một lớp nhựa ở ngoài luôn nên kh sợ sách bị hư. Đáng mua nha mng",|
59,3565,1676520942,59086987,Sách - Đề luyện tập môn Toán & Khoa học tự nhiên thi đánh giá năng lực vào lớp 10 Chuyên Ngoại ngữ,Education & School,134.0,5.0,55754966.0,_*****n,4449365496,1617532496.0,5.0,"sách giao nhanh , ngay trong ngày là có , sách in rõ nét chứ , bọc k cẩn thận",|
67,4028,4357903383,90740928,Sách - Hệ thống tự cứu của nhân vật phản diện - Tập 3 (Tặng kèm bookmark),LGBTQ+ Literature,279.0,7.0,43065064.0,reginayi34,5062661901,1623494892.0,5.0,Gnehnarnhrtejmemtjjrwmtwjmetjmetjmetjmtmjtmetej. Ẹt etn ửhnerhn,|
63,3809,5547461650,176795305,Sách - Combo Giáo Trình Hán Ngữ Trọn Bộ 6 cuốn + tặng kèm ring ring,Language Learning & Dictionaries,83.0,3.0,48811287.0,nht.minhthu,4798753827,1620890791.0,5.0,"Giao hàng hơi lâu , sách mới chất lượng ok. Hình ảnh mang tính chất nhận xu . Cảm ơn shop . Eheijehejwkshsjsisjsnskkwhsiqomzvdiskbsjdlsbzosmnhejsbssbdosmsvidnfjfbdusosn",5*Đóng gói sản phẩm rất đẹp và chắc chắn
11,694,7341936116,42973303, Sách - Combo 2 Cuốn Giáo Trình Hán Ngữ Phiên Bản Mới 1 & 2 ( Lẻ Tùy chọn ),Language Learning & Dictionaries,177.0,5.0,481275725.0,ut_htc9nsv,6198979957,1633529106.0,5.0,"Sách đẹp, giao nhanh, nói chung là sang xịn mịn.  Cảm ơn shop nhiều.",|
41,2518,3936591194,15374634,"Sách - Cứ Khóc, Cứ Tan Vỡ Và Trưởng Thành (Kèm Bookmark)","Careers, Self Help & Personal Development",409.0,3.0,96193079.0,fenliii,5453119210,1626920504.0,5.0,sách hay lắm nha n.n oi 😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻🤖😻😻. Hinh anh mang tinh chat nhan xu,|
61,3668,767552002,41043630,Sách 200 miếng bóc dán thông minh 2-6 tuổi Phát triển chỉ số thông minh iq - Tái bản,Parenting & Family,168.0,1.0,147569766.0,tuanha68,5139023833,1624174459.0,5.0,"Hình ảnh và video không liên quan. Tuy nhiên shop giao nhanh, nội dung hình ảnh đẹp, đa dạng",|
12,734,5745508192,157447999,Sách - Kỹ Thuật Giao Dịch Để Kiếm Tiền Hàng Ngày Trên Thị Trường Chứng Khoán – Day Trade For A Living,Business & Investment,144.0,3.0,5434389.0,hakistore,5631099420,1628575645.0,5.0,"Sách xịn xò, đẹp mắt, rất thích. Mùa dịch mà giao hàng khá là nhanh. Nên mua để học nha các bạn!",|
56,3388,4051915706,67154937,Sách - Trái cây đại chiến Zombie - Thế Giới Robot (lẻ tùy chọn),Comics & Manga,35.0,2.0,187099885.0,vynaboy,3995994084,1612347402.0,5.0,"Chuẩn bị hàng lâu, 3 ngày sau đặt hàng mới giao cho vận chuyển.",|
87,5275,9802634551,46423940,Sách - Bách khoa toàn thư cho bé - Số đếm (Tái bản),Children's Books,45.0,2.0,87933191.0,g*****5,5955085175,1631425711.0,5.0,"Sách đẹp, bé nhà mình rất thích 🥰. Dịch nhưng giao hàng cũng nhanh.",|
1,108,8517285561,242511295,[Mã LIFEB2010 giảm 10% đơn 99k] Truyện lẻ - Cậu ma nhà xí Hanako ( Tập 1 2 3 4 5 6 7 ... ) - Nxb Kim Đồng,Comics & Manga,3005.0,19.0,364686251.0,_elina.01_,6202165039,1633574836.0,5.0,"Đu trễ nên ko có quà tặng, được 3 tập có seal, truyện bìa đẹp, nd thì chưa đọc nhưng được recommend nhiều, đánh giá tốt. Đóng gói hàng đẹp, có điều mua lúc dịch nên vận chuyển khá lâu.",2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
6,376,3933211841,42973303,"Sách - Đắc nhân tâm, Quẳng gánh lo,Đọc vị bất kỳ ai, Nhà giả kim, Tuổi trẻ đáng giá bao nhiêu(Lẻ,bộ^ tuỳ chọn))","Careers, Self Help & Personal Development",574.0,13.0,425716082.0,x23_r54q41,6312001865,1634437172.0,5.0,"Đóng gói cẩn thận,giao hàng nhanh......rất đáng tiền.....",2*Chất lượng sản phẩm tuyệt vời
27,1679,8654356737,162534564,Sách âm thanh - Động vật hoang dã,Comics & Manga,61.0,2.0,24156843.0,lylyy1001,6324446764,1634538111.0,5.0,Mua shop mấy lần rồi ạ. Chỉ có điều ship hơi lâu thôi. Chứ toàn sách hay 🥰🥰🥰,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn
12,747,4641361477,277350319,Sách Ehon Nhật Bản - Bộ 4 cuốn chúng mình lớn rồi - Dành cho trẻ từ 3-6 tuổi.,Children's Books,215.0,6.0,49640272.0,tommylee79,5208967614,1624838122.0,5.0,Sách đẹp mình đã mua lại lần nữa ở shop chất lượng sản phẩm tuyệt vời đóng gói tốt sẽ nghé mua lại,|
54,3246,2042161324,67201432,Sách - Nói Sao Cho Trẻ Nghe Lời,Parenting & Family,192.0,7.0,11559816.0,sammie11,4588672470,1618924750.0,5.0,Hình ảnh và vid chỉ mang tc nhận xu. Chất lượng sản phẩm tốt. Đóng gói sp chắc chắn,|
18,1092,2478121464,41482786,Sách - Ehon Cả nhà thương nhau (Bộ 6 quyển lẻ tùy chọn),Comics & Manga,148.0,0.0,49780973.0,ngocchauvotran,6326751731,1634551350.0,5.0,Dfghyhijigjirjiykithkugkifbinhfvkkhtvhgnjsjsjsbjsnxsddhghhvhjcgvfbhb,|
60,3615,6541067881,15374634,Sách - Ehon Kĩ Năng Sống - Miu Bé Nhỏ - Đừng Xem Tivi Nhiều Nhé! (1-6 tuổi),Comics & Manga,254.0,4.0,273135173.0,a*****1,5145173024,1624247575.0,5.0,"mình đã nhận hàng chưa sử dụng nên không biết thế nào , sẽ quay lại đánh giá sau , hình ảnh mang tính chất nhận xu nhé",5*Đóng gói sản phẩm rất đẹp và chắc chắn
56,3382,9111605371,77177325,Sách - Combo Đề Kiểm Tra Toán và Tiếng Việt 2 - Học Kì 2 (2 cuốn),Education & School,142.0,0.0,121068796.0,dotramyzen,5387040192,1626321217.0,5.0,"Sản phẩm chính hãng, chất lượng tốt!!!Sản phẩm chính hãng, chất lượng tốt!!!!Sản phẩm chính hãng, chất lượng tốt!!!!",|
21,1280,9609201819,40470612,Sách - Date a live tập 10,Light Novels,382.0,2.0,430488604.0,l*****8,6157531965,1633146137.0,5.0,Sách đẹp ms chủ yếu đánh giá để lấy xu thôi nhưng viết chưa đủ kia tự nên viết thêm kkk,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
79,4794,976043469,35584914,Sách - Collins Get Ready for IELTS Writing,Language Learning & Dictionaries,61.0,4.0,87914280.0,terri_vi,4569443400,1618725882.0,5.0,Mình tự học luyện thi IELTS nên mua bộ sách này về vì được review tốt.. Shop giao hàng nhanh chóng.,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
12,737,7545045695,162534564,Sách - Khám phá đầu tiên của tớ về… - bộ 8 cuốn,Comics & Manga,128.0,5.0,480597.0,vulinhlinh123,6198699432,1633527215.0,5.0,"Sách của shop rất chất lượng, mình mua mấy lần rồi rất hài lòng, em bé cũng rất thik",|
68,4135,5114166694,52306732,Cuốn sách Luật Tố Tụng Hành Chính (tái bản),"Politics, Law & Social Sciences",92.0,1.0,117442619.0,t*****i,5556147562,1627885673.0,5.0,Chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,|
5,324,1912886446,73892546,"Sách - Công Phá Toán 3 (lớp 12) 688 TRANG - 2021 (Bản mới, in màu, khổ to) kèm 20 buổi Livestream",Education & School,358.0,6.0,301310413.0,p*****4,6257590304,1634046169.0,5.0,Sách đẹp mua sale nên được giá rẻ dã man ship nhanh 10 điểm chất lượng luôn nha,|
42,2554,9834266236,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Rất nhiều điều mình chưa nói với nhau (Tái bản 2021),Classic Literature,197.0,5.0,199354641.0,ronmin219,5699145586,1629110715.0,5.0,"Vì dịch HN đang dãn cách nên lấy hàng hơi lâu, nhưng mà giao hàng nhanh lắm ấy. Sách đẹp nhưng mà hơi móp góc một xíu. Còn được shop tặng quà nữa💕",|
53,3224,3824303270,14390734,Sách - 365 Ngày Phát Triển IQ - Học Tiếng Anh,Comics & Manga,375.0,3.0,39206666.0,cucsquirrel,3655109335,1608312649.0,5.0,"First of all, thank you for your time with us at the conference yesterday. I am writing to inform you of our decisions in terms of the marketing strategies to increase the sales of our new products.. As we know, the company is currently having some issues, including financial and KPI ones. We have an",|
2,147,2614292026,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - BTS Những bước chân chinh phục thế giới (Tặng poster và bookmark),Recipes & Cooking,1239.0,7.0,34096965.0,h*****1,6165644989,1633229871.0,5.0,"Giao hàng nhanh , sách nguyên seal rất ok , còn được giảm giá nên rất ưng ý",|
31,1904,7494608788,303790953,Sách - Bộ 4 cuốn Những câu chuyện ở trường của bé (Vỡ bình hoa + Cao lên rồi + Dũng cảm nói ra + Kết bạn),Comics & Manga,59.0,1.0,53549448.0,annacomestic21,5965639851,1631503443.0,5.0,Sách đẹp lắm. Sale nên giá rẻ. Giao hàng nhanh. Nên mua,2*Chất lượng sản phẩm tuyệt vời|4*Thời gian giao hàng rất nhanh
94,5654,2365043315,90428978,Sách - Combo Trọn Bộ 6 Quyển Giáo Trình Hán Ngữ TẶNG Cuốn 301 Câu Đàm Thoại Tiếng Hoa,Language Learning & Dictionaries,57.0,1.0,147587009.0,noithatsentano,6329516946,1634566915.0,5.0,"Đầy đủ tập sách đã giao , đóng gói sản phẩm ok , giao hàng sản phẩm nha",|
25,1549,8053557178,48374292,[Mã LT50 giảm 50k đơn 250k] Sách - Cẩm nang luyện thi IELTS - IELTS 12 Academic with Answers (tái bản),Language Learning & Dictionaries,109.0,5.0,234531584.0,panh761,5741535614,1629457377.0,5.0,Giao hành nhanh đóng gói chắc chắn nch là oke lắm phù hợp vs những người mới hc IELTS,|
14,889,4379844341,208116566,Sách Cuộc chiến siêu nhiên giữa đời thường (tự chọn tập 1-13),Light Novels,1270.0,17.0,166464897.0,d*****2,5472424860,1627094039.0,5.0,Truyện hay lắm nha mọi người nên mua. Cứ tưởng bộ này shop ko có postcard ai dè mở ra có PC mấy vol luôn,2*Chất lượng sản phẩm tuyệt vời
16,969,5516157215,14390734,Sách - Những Cô Gái Tốt Đều Phải Sống Rực Rỡ,"Careers, Self Help & Personal Development",619.0,9.0,288530960.0,0whjkgsi0y,6262446481,1634100172.0,5.0,Sách mua sale hi vọng đọc hay. Những cuốn như này m luôn thích. Giao hàng nhanh,|
85,5159,2499433795,35584914,Sách - Cambridge IELTS 13 - Academic,Language Learning & Dictionaries,102.0,0.0,179572390.0,None,4560524394,1618628941.0,5.0,"Sách dày dặn cứng cáp, giao hàng hơi lâu, nội dung okiiiiiiiii",|
89,5397,696130807,24232080,Đại số và giải tích 11 - Sách Giáo khoa Song ngữ Việt - Anh,Education & School,40.0,1.0,89963159.0,hatran1893,3457837482,1606140902.0,5.0,"<#> 1033 la mat khau (OTP) de dang ky tai khoan cua ban. Khong chia se mat khau nay cho bat ky ai, ngay ca voi Gojek http://gojek.com/sa",|
36,2164,6696848295,483558617,Bộ sách giáo khoa lớp 5 - 23 cuốn (Chương trình Tiếng Anh mới hệ 10 năm Pearson và đầy đủ Bài tập kèm theo),Education & School,54.0,0.0,31120699.0,thaianthao,6028730497,1631943365.0,5.0,"Mình pass váy chụp kỉ yếu mua 320 pass 150 sz. ,mình mặc 2 tiếng",|
